VTX, IDX, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z, TEXCOORD4.x, TEXCOORD4.y, TEXCOORD4.z, TEXCOORD4.w, TEXCOORD5.x, TEXCOORD5.y, TEXCOORD5.z, TEXCOORD5.w
1802, 114,  0.29503, -0.09516, -0.26524,  0.05611,  0.70858,  0.05611,  0.70858, -0.49007,  0.53499, -0.67917, -0.22002, -0.81617, -0.50735,  1.00,  1.00,  1.00,  1.00,  1.00
1803, 141,  0.31699, -0.08117, -0.27117,  0.0518,  0.69013,  0.0518,  0.69013, -0.43033,  0.5733, -0.68982, -0.11934, -0.78046, -0.59426,  1.00,  1.00,  1.00,  1.00,  1.00
1804, 346,  0.30928, -0.0832, -0.24732,  0.04176,  0.70333,  0.04176,  0.70333, -0.25333,  0.91918,  0.22974, -0.51545,  0.06804, -0.85282,  1.00,  1.00,  1.00,  1.00,  1.00
1805, 142,  0.32021, -0.07629, -0.25332,  0.04083,  0.69241,  0.04083,  0.69241, -0.17835,  0.94243,  0.21869, -0.50844,  0.09979, -0.85389,  1.00,  1.00,  1.00,  1.00,  1.00
1806, 347,  0.31012, -0.09235, -0.23532,  0.03505,  0.70968,  0.03505,  0.70968, -0.07271,  0.93786,  0.27943, -0.49963,  0.20413, -0.8399,  1.00,  1.00,  1.00,  1.00,  1.00
1807, 142,  0.32021, -0.07629, -0.25332,  0.04083,  0.69241,  0.04083,  0.69241, -0.17835,  0.94243,  0.21869, -0.50844,  0.09979, -0.85389,  1.00,  1.00,  1.00,  1.00,  1.00
1808, 346,  0.30928, -0.0832, -0.24732,  0.04176,  0.70333,  0.04176,  0.70333, -0.25333,  0.91918,  0.22974, -0.51545,  0.06804, -0.85282,  1.00,  1.00,  1.00,  1.00,  1.00
1809, 142,  0.32021, -0.07629, -0.25332,  0.04083,  0.69241,  0.04083,  0.69241, -0.17835,  0.94243,  0.21869, -0.50844,  0.09979, -0.85389,  1.00,  1.00,  1.00,  1.00,  1.00
1810, 347,  0.31012, -0.09235, -0.23532,  0.03505,  0.70968,  0.03505,  0.70968, -0.07271,  0.93786,  0.27943, -0.49963,  0.20413, -0.8399,  1.00,  1.00,  1.00,  1.00,  1.00
1811, 140,  0.33122, -0.08799, -0.23534,  0.02755,  0.69515,  0.02755,  0.69515, -0.08399,  0.81147,  0.55383, -0.57082,  0.40821, -0.70676,  1.00,  1.00,  1.00,  1.00,  1.00
1812, 348,  0.30143, -0.09167, -0.21023,  0.02322,  0.72267,  0.02322,  0.72267,  0.18167,  0.88314,  0.39331, -0.34383,  0.42613, -0.83236,  1.00,  1.00,  1.00,  1.00,  1.00
1813, 140,  0.33122, -0.08799, -0.23534,  0.02755,  0.69515,  0.02755,  0.69515, -0.08399,  0.81147,  0.55383, -0.57082,  0.40821, -0.70676,  1.00,  1.00,  1.00,  1.00,  1.00
1814, 347,  0.31012, -0.09235, -0.23532,  0.03505,  0.70968,  0.03505,  0.70968, -0.07271,  0.93786,  0.27943, -0.49963,  0.20413, -0.8399,  1.00,  1.00,  1.00,  1.00,  1.00
1815, 110,  0.2762, -0.11563, -0.26072,  0.06337,  0.72133,  0.06337,  0.72133, -0.54685,  0.12536, -0.82593,  0.04304, -0.96261, -0.18015,  1.00,  1.00,  1.00,  1.00,  1.00
1816, 109,  0.25257, -0.11822, -0.23552,  0.06067,  0.74793,  0.06067,  0.74793, -0.47211,  0.28651, -0.83054, -0.15498, -0.93558, -0.2486,  1.00,  1.00,  1.00,  1.00,  1.00
1817, 345,  0.27157, -0.10427, -0.23828,  0.05197,  0.7337,  0.05197,  0.7337, -0.4659,  0.67839, -0.54845, -0.37972, -0.70316, -0.58187,  1.00,  1.00,  1.00,  1.00,  1.00
1818, 109,  0.25257, -0.11822, -0.23552,  0.06067,  0.74793,  0.06067,  0.74793, -0.47211,  0.28651, -0.83054, -0.15498, -0.93558, -0.2486,  1.00,  1.00,  1.00,  1.00,  1.00
1819, 340,  0.25159, -0.09894, -0.22072,  0.04558,  0.75317,  0.04558,  0.75317, -0.19307,  0.92739, -0.24972, -0.50109, -0.30876, -0.80536,  1.00,  1.00,  1.00,  1.00,  1.00
1820, 345,  0.27157, -0.10427, -0.23828,  0.05197,  0.7337,  0.05197,  0.7337, -0.4659,  0.67839, -0.54845, -0.37972, -0.70316, -0.58187,  1.00,  1.00,  1.00,  1.00,  1.00
1821, 340,  0.25159, -0.09894, -0.22072,  0.04558,  0.75317,  0.04558,  0.75317, -0.19307,  0.92739, -0.24972, -0.50109, -0.30876, -0.80536,  1.00,  1.00,  1.00,  1.00,  1.00
1822, 109,  0.25257, -0.11822, -0.23552,  0.06067,  0.74793,  0.06067,  0.74793, -0.47211,  0.28651, -0.83054, -0.15498, -0.93558, -0.2486,  1.00,  1.00,  1.00,  1.00,  1.00
1823, 339,  0.23764, -0.11544, -0.23157,  0.05942,  0.75671,  0.05942,  0.75671, -0.22906,  0.26285, -0.93336, -0.21839, -0.92971, -0.22187,  1.00,  1.00,  1.00,  1.00,  1.00
1824, 99,  0.24075, -0.13213, -0.22784,  0.06542,  0.7557,  0.06542,  0.7557, -0.39028, -0.27179, -0.87731,  0.14995, -0.93918,  0.23607,  1.00,  1.00,  1.00,  1.00,  1.00
1825, 339,  0.23764, -0.11544, -0.23157,  0.05942,  0.75671,  0.05942,  0.75671, -0.22906,  0.26285, -0.93336, -0.21839, -0.92971, -0.22187,  1.00,  1.00,  1.00,  1.00,  1.00
1826, 109,  0.25257, -0.11822, -0.23552,  0.06067,  0.74793,  0.06067,  0.74793, -0.47211,  0.28651, -0.83054, -0.15498, -0.93558, -0.2486,  1.00,  1.00,  1.00,  1.00,  1.00
1827, 323,  0.4127, -0.0969, -0.2663,  0.10737,  0.64079,  0.10737,  0.64079,  0.55714, -0.5455,  0.62002,  0.1021,  0.77724,  0.60559,  1.00,  1.00,  1.00,  1.00,  1.00
1828, 352,  0.42701, -0.07069, -0.2663,  0.11607,  0.62672,  0.11607,  0.62672,  0.48785,  0.07129,  0.867, -0.36053,  0.91037,  0.12445,  1.00,  1.00,  1.00,  1.00,  1.00
1829, 353,  0.40697, -0.07842, -0.25794,  0.11607,  0.64153,  0.11607,  0.64153,  0.17481,  0.19714,  0.96276, -0.44813,  0.8765, -0.10626,  1.00,  1.00,  1.00,  1.00,  1.00
1830, 352,  0.42701, -0.07069, -0.2663,  0.11607,  0.62672,  0.11607,  0.62672,  0.48785,  0.07129,  0.867, -0.36053,  0.91037,  0.12445,  1.00,  1.00,  1.00,  1.00,  1.00
1831, 323,  0.4127, -0.0969, -0.2663,  0.10737,  0.64079,  0.10737,  0.64079,  0.55714, -0.5455,  0.62002,  0.1021,  0.77724,  0.60559,  1.00,  1.00,  1.00,  1.00,  1.00
1832, 303,  0.42902, -0.08661, -0.27998,  0.10593,  0.62557,  0.10593,  0.62557,  0.77567, -0.56998,  0.23043,  0.25758,  0.6293,  0.72172,  1.00,  1.00,  1.00,  1.00,  1.00
1833, 352,  0.42701, -0.07069, -0.2663,  0.11607,  0.62672,  0.11607,  0.62672,  0.48785,  0.07129,  0.867, -0.36053,  0.91037,  0.12445,  1.00,  1.00,  1.00,  1.00,  1.00
1834, 320,  0.40168, -0.0548, -0.2765,  0.12999,  0.63297,  0.12999,  0.63297, -0.03404,  0.8018,  0.58017, -0.60318,  0.44209, -0.65899,  1.00,  1.00,  1.00,  1.00,  1.00
1835, 353,  0.40697, -0.07842, -0.25794,  0.11607,  0.64153,  0.11607,  0.64153,  0.17481,  0.19714,  0.96276, -0.44813,  0.8765, -0.10626,  1.00,  1.00,  1.00,  1.00,  1.00
1836, 323,  0.4127, -0.0969, -0.2663,  0.10737,  0.64079,  0.10737,  0.64079,  0.55714, -0.5455,  0.62002,  0.1021,  0.77724,  0.60559,  1.00,  1.00,  1.00,  1.00,  1.00
1837, 305,  0.40986, -0.10362, -0.28037,  0.09916,  0.63709,  0.09916,  0.63709,  0.48181, -0.84832, -0.15846,  0.51984,  0.13528,  0.84041,  1.00,  1.00,  1.00,  1.00,  1.00
1838, 303,  0.42902, -0.08661, -0.27998,  0.10593,  0.62557,  0.10593,  0.62557,  0.77567, -0.56998,  0.23043,  0.25758,  0.6293,  0.72172,  1.00,  1.00,  1.00,  1.00,  1.00
1839, 323,  0.4127, -0.0969, -0.2663,  0.10737,  0.64079,  0.10737,  0.64079,  0.55714, -0.5455,  0.62002,  0.1021,  0.77724,  0.60559,  1.00,  1.00,  1.00,  1.00,  1.00
1840, 313,  0.39178, -0.11568, -0.27107,  0.09942,  0.65365,  0.09942,  0.65365,  0.2527, -0.95303,  0.05673,  0.47271,  0.16972,  0.86186,  1.00,  1.00,  1.00,  1.00,  1.00
1841, 305,  0.40986, -0.10362, -0.28037,  0.09916,  0.63709,  0.09916,  0.63709,  0.48181, -0.84832, -0.15846,  0.51984,  0.13528,  0.84041,  1.00,  1.00,  1.00,  1.00,  1.00
1842, 352,  0.42701, -0.07069, -0.2663,  0.11607,  0.62672,  0.11607,  0.62672,  0.48785,  0.07129,  0.867, -0.36053,  0.91037,  0.12445,  1.00,  1.00,  1.00,  1.00,  1.00
1843, 303,  0.42902, -0.08661, -0.27998,  0.10593,  0.62557,  0.10593,  0.62557,  0.77567, -0.56998,  0.23043,  0.25758,  0.6293,  0.72172,  1.00,  1.00,  1.00,  1.00,  1.00
1844, 296,  0.45031, -0.05812, -0.2912,  0.1163,  0.60217,  0.1163,  0.60217,  0.53195,  0.0087,  0.84183, -0.26764,  0.93422,  0.15692,  1.00,  1.00,  1.00,  1.00,  1.00
1845, 352,  0.42701, -0.07069, -0.2663,  0.11607,  0.62672,  0.11607,  0.62672,  0.48785,  0.07129,  0.867, -0.36053,  0.91037,  0.12445,  1.00,  1.00,  1.00,  1.00,  1.00
1846, 296,  0.45031, -0.05812, -0.2912,  0.1163,  0.60217,  0.1163,  0.60217,  0.53195,  0.0087,  0.84183, -0.26764,  0.93422,  0.15692,  1.00,  1.00,  1.00,  1.00,  1.00
1847, 354,  0.4351, -0.04839, -0.27723,  0.12514,  0.6129,  0.12514,  0.6129,  0.35154,  0.45339,  0.81056, -0.53726,  0.79837, -0.22554,  1.00,  1.00,  1.00,  1.00,  1.00
1848, 352,  0.42701, -0.07069, -0.2663,  0.11607,  0.62672,  0.11607,  0.62672,  0.48785,  0.07129,  0.867, -0.36053,  0.91037,  0.12445,  1.00,  1.00,  1.00,  1.00,  1.00
1849, 354,  0.4351, -0.04839, -0.27723,  0.12514,  0.6129,  0.12514,  0.6129,  0.35154,  0.45339,  0.81056, -0.53726,  0.79837, -0.22554,  1.00,  1.00,  1.00,  1.00,  1.00
1850, 320,  0.40168, -0.0548, -0.2765,  0.12999,  0.63297,  0.12999,  0.63297, -0.03404,  0.8018,  0.58017, -0.60318,  0.44209, -0.65899,  1.00,  1.00,  1.00,  1.00,  1.00
1851, 354,  0.4351, -0.04839, -0.27723,  0.12514,  0.6129,  0.12514,  0.6129,  0.35154,  0.45339,  0.81056, -0.53726,  0.79837, -0.22554,  1.00,  1.00,  1.00,  1.00,  1.00
1852, 355,  0.41638, -0.04191, -0.2844,  0.1314,  0.6177,  0.1314,  0.6177, -0.34755,  0.81176,  0.44156, -0.59248,  0.16744, -0.78433,  1.00,  1.00,  1.00,  1.00,  1.00
1853, 320,  0.40168, -0.0548, -0.2765,  0.12999,  0.63297,  0.12999,  0.63297, -0.03404,  0.8018,  0.58017, -0.60318,  0.44209, -0.65899,  1.00,  1.00,  1.00,  1.00,  1.00
1854, 354,  0.4351, -0.04839, -0.27723,  0.12514,  0.6129,  0.12514,  0.6129,  0.35154,  0.45339,  0.81056, -0.53726,  0.79837, -0.22554,  1.00,  1.00,  1.00,  1.00,  1.00
1855, 356,  0.44306, -0.03524, -0.29144,  0.13102,  0.60112,  0.13102,  0.60112,  0.35834,  0.67601,  0.62595, -0.62774,  0.6672, -0.37494,  1.00,  1.00,  1.00,  1.00,  1.00
1856, 355,  0.41638, -0.04191, -0.2844,  0.1314,  0.6177,  0.1314,  0.6177, -0.34755,  0.81176,  0.44156, -0.59248,  0.16744, -0.78433,  1.00,  1.00,  1.00,  1.00,  1.00
1857, 296,  0.45031, -0.05812, -0.2912,  0.1163,  0.60217,  0.1163,  0.60217,  0.53195,  0.0087,  0.84183, -0.26764,  0.93422,  0.15692,  1.00,  1.00,  1.00,  1.00,  1.00
1858, 356,  0.44306, -0.03524, -0.29144,  0.13102,  0.60112,  0.13102,  0.60112,  0.35834,  0.67601,  0.62595, -0.62774,  0.6672, -0.37494,  1.00,  1.00,  1.00,  1.00,  1.00
1859, 354,  0.4351, -0.04839, -0.27723,  0.12514,  0.6129,  0.12514,  0.6129,  0.35154,  0.45339,  0.81056, -0.53726,  0.79837, -0.22554,  1.00,  1.00,  1.00,  1.00,  1.00
1860, 356,  0.44306, -0.03524, -0.29144,  0.13102,  0.60112,  0.13102,  0.60112,  0.35834,  0.67601,  0.62595, -0.62774,  0.6672, -0.37494,  1.00,  1.00,  1.00,  1.00,  1.00
1861, 296,  0.45031, -0.05812, -0.2912,  0.1163,  0.60217,  0.1163,  0.60217,  0.53195,  0.0087,  0.84183, -0.26764,  0.93422,  0.15692,  1.00,  1.00,  1.00,  1.00,  1.00
1862, 294,  0.46311, -0.02, -0.31755,  0.13501,  0.57569,  0.13501,  0.57569, -0.20063,  0.81487,  0.51571, -0.51801,  0.35197, -0.77364,  1.00,  1.00,  1.00,  1.00,  1.00
1863, 315,  0.38908, -0.10373, -0.25854,  0.10869,  0.65605,  0.10869,  0.65605,  0.30364, -0.39233,  0.86708, -0.07226,  0.88463,  0.43273,  1.00,  1.00,  1.00,  1.00,  1.00
1864, 323,  0.4127, -0.0969, -0.2663,  0.10737,  0.64079,  0.10737,  0.64079,  0.55714, -0.5455,  0.62002,  0.1021,  0.77724,  0.60559,  1.00,  1.00,  1.00,  1.00,  1.00
1865, 353,  0.40697, -0.07842, -0.25794,  0.11607,  0.64153,  0.11607,  0.64153,  0.17481,  0.19714,  0.96276, -0.44813,  0.8765, -0.10626,  1.00,  1.00,  1.00,  1.00,  1.00
1866, 320,  0.40168, -0.0548, -0.2765,  0.12999,  0.63297,  0.12999,  0.63297, -0.03404,  0.8018,  0.58017, -0.60318,  0.44209, -0.65899,  1.00,  1.00,  1.00,  1.00,  1.00
1867, 316,  0.38368, -0.08985, -0.25559,  0.11607,  0.65796,  0.11607,  0.65796,  0.46775, -0.09647,  0.87744, -0.16892,  0.95283,  0.19434,  1.00,  1.00,  1.00,  1.00,  1.00
1868, 353,  0.40697, -0.07842, -0.25794,  0.11607,  0.64153,  0.11607,  0.64153,  0.17481,  0.19714,  0.96276, -0.44813,  0.8765, -0.10626,  1.00,  1.00,  1.00,  1.00,  1.00
1869, 316,  0.38368, -0.08985, -0.25559,  0.11607,  0.65796,  0.11607,  0.65796,  0.46775, -0.09647,  0.87744, -0.16892,  0.95283,  0.19434,  1.00,  1.00,  1.00,  1.00,  1.00
1870, 315,  0.38908, -0.10373, -0.25854,  0.10869,  0.65605,  0.10869,  0.65605,  0.30364, -0.39233,  0.86708, -0.07226,  0.88463,  0.43273,  1.00,  1.00,  1.00,  1.00,  1.00
1871, 353,  0.40697, -0.07842, -0.25794,  0.11607,  0.64153,  0.11607,  0.64153,  0.17481,  0.19714,  0.96276, -0.44813,  0.8765, -0.10626,  1.00,  1.00,  1.00,  1.00,  1.00
1872, 263,  0.84414,  0.31654, -0.53804,  0.13774,  0.14413,  0.13774,  0.14413, -0.37533,  0.81253,  0.44396, -0.64158,  0.11683, -0.75698,  1.00,  1.00,  1.00,  1.00,  1.00
1873, 255,  0.86668,  0.30229, -0.53653,  0.12177,  0.13938,  0.12177,  0.13938,  0.41713,  0.14116,  0.89699, -0.62093,  0.7642,  0.16886,  1.00,  1.00,  1.00,  1.00,  1.00
1874, 357,  0.87,  0.33026, -0.55429,  0.13387,  0.1181,  0.13387,  0.1181, -0.40669,  0.67918,  0.60982, -0.60976,  0.29396, -0.7347,  1.00,  1.00,  1.00,  1.00,  1.00
1875, 357,  0.87,  0.33026, -0.55429,  0.13387,  0.1181,  0.13387,  0.1181, -0.40669,  0.67918,  0.60982, -0.60976,  0.29396, -0.7347,  1.00,  1.00,  1.00,  1.00,  1.00
1876, 255,  0.86668,  0.30229, -0.53653,  0.12177,  0.13938,  0.12177,  0.13938,  0.41713,  0.14116,  0.89699, -0.62093,  0.7642,  0.16886,  1.00,  1.00,  1.00,  1.00,  1.00
1877, 260,  0.88796,  0.32205, -0.54442,  0.12063,  0.11513,  0.12063,  0.11513,  0.35952,  0.12007,  0.92466, -0.63123,  0.76027,  0.14732,  1.00,  1.00,  1.00,  1.00,  1.00
1878, 358,  0.89485,  0.34842, -0.55408,  0.12959,  0.09594,  0.12959,  0.09594, -0.29166,  0.31836,  0.90174, -0.73291,  0.5301, -0.42409,  1.00,  1.00,  1.00,  1.00,  1.00
1879, 357,  0.87,  0.33026, -0.55429,  0.13387,  0.1181,  0.13387,  0.1181, -0.40669,  0.67918,  0.60982, -0.60976,  0.29396, -0.7347,  1.00,  1.00,  1.00,  1.00,  1.00
1880, 260,  0.88796,  0.32205, -0.54442,  0.12063,  0.11513,  0.12063,  0.11513,  0.35952,  0.12007,  0.92466, -0.63123,  0.76027,  0.14732,  1.00,  1.00,  1.00,  1.00,  1.00
1881, 260,  0.88796,  0.32205, -0.54442,  0.12063,  0.11513,  0.12063,  0.11513,  0.35952,  0.12007,  0.92466, -0.63123,  0.76027,  0.14732,  1.00,  1.00,  1.00,  1.00,  1.00
1882, 359,  0.90504,  0.33769, -0.55393,  0.11995,  0.09594,  0.11995,  0.09594,  0.18772, -0.20756,  0.95934, -0.5356,  0.79672,  0.27807,  1.00,  1.00,  1.00,  1.00,  1.00
1883, 358,  0.89485,  0.34842, -0.55408,  0.12959,  0.09594,  0.12959,  0.09594, -0.29166,  0.31836,  0.90174, -0.73291,  0.5301, -0.42409,  1.00,  1.00,  1.00,  1.00,  1.00
1884, 260,  0.88796,  0.32205, -0.54442,  0.12063,  0.11513,  0.12063,  0.11513,  0.35952,  0.12007,  0.92466, -0.63123,  0.76027,  0.14732,  1.00,  1.00,  1.00,  1.00,  1.00
1885, 259,  0.89795,  0.31255, -0.56335,  0.10695,  0.10932,  0.10695,  0.10932,  0.78654, -0.58223,  0.20079,  0.077,  0.41665,  0.90535,  1.00,  1.00,  1.00,  1.00,  1.00
1886, 359,  0.90504,  0.33769, -0.55393,  0.11995,  0.09594,  0.11995,  0.09594,  0.18772, -0.20756,  0.95934, -0.5356,  0.79672,  0.27807,  1.00,  1.00,  1.00,  1.00,  1.00
1887, 359,  0.90504,  0.33769, -0.55393,  0.11995,  0.09594,  0.11995,  0.09594,  0.18772, -0.20756,  0.95934, -0.5356,  0.79672,  0.27807,  1.00,  1.00,  1.00,  1.00,  1.00
1888, 259,  0.89795,  0.31255, -0.56335,  0.10695,  0.10932,  0.10695,  0.10932,  0.78654, -0.58223,  0.20079,  0.077,  0.41665,  0.90535,  1.00,  1.00,  1.00,  1.00,  1.00
1889, 360,  0.90872,  0.32968, -0.55883,  0.11457,  0.09594,  0.11457,  0.09594,  0.2326, -0.58833,  0.77317, -0.27456,  0.72314,  0.63346,  1.00,  1.00,  1.00,  1.00,  1.00
1890, 259,  0.89795,  0.31255, -0.56335,  0.10695,  0.10932,  0.10695,  0.10932,  0.78654, -0.58223,  0.20079,  0.077,  0.41665,  0.90535,  1.00,  1.00,  1.00,  1.00,  1.00
1891, 361,  0.90935,  0.32177, -0.57031,  0.10786,  0.09594,  0.10786,  0.09594,  0.34147, -0.89134,  0.29495,  0.15085,  0.36261,  0.9194,  1.00,  1.00,  1.00,  1.00,  1.00
1892, 360,  0.90872,  0.32968, -0.55883,  0.11457,  0.09594,  0.11457,  0.09594,  0.2326, -0.58833,  0.77317, -0.27456,  0.72314,  0.63346,  1.00,  1.00,  1.00,  1.00,  1.00
1893, 262,  0.90566,  0.3203, -0.58135,  0.09804,  0.09594,  0.09804,  0.09594,  0.02372, -0.99349, -0.10541,  0.50825, -0.07803,  0.85686,  1.00,  1.00,  1.00,  1.00,  1.00
1894, 361,  0.90935,  0.32177, -0.57031,  0.10786,  0.09594,  0.10786,  0.09594,  0.34147, -0.89134,  0.29495,  0.15085,  0.36261,  0.9194,  1.00,  1.00,  1.00,  1.00,  1.00
1895, 259,  0.89795,  0.31255, -0.56335,  0.10695,  0.10932,  0.10695,  0.10932,  0.78654, -0.58223,  0.20079,  0.077,  0.41665,  0.90535,  1.00,  1.00,  1.00,  1.00,  1.00
1896, 357,  0.87,  0.33026, -0.55429,  0.13387,  0.1181,  0.13387,  0.1181, -0.40669,  0.67918,  0.60982, -0.60976,  0.29396, -0.7347,  1.00,  1.00,  1.00,  1.00,  1.00
1897, 358,  0.89485,  0.34842, -0.55408,  0.12959,  0.09594,  0.12959,  0.09594, -0.29166,  0.31836,  0.90174, -0.73291,  0.5301, -0.42409,  1.00,  1.00,  1.00,  1.00,  1.00
1898, 362,  0.88436,  0.35302, -0.5652,  0.1325,  0.09594,  0.1325,  0.09594, -0.70554,  0.49924,  0.50204, -0.49109,  0.16403, -0.85465,  1.00,  1.00,  1.00,  1.00,  1.00
1899, 363,  0.93438,  0.33201, -0.55789,  0.11185,  0.07645,  0.11185,  0.07645,  0.59162, -0.47399,  0.65071, -0.15114,  0.7282,  0.66834,  1.00,  1.00,  1.00,  1.00,  1.00
1900, 359,  0.90504,  0.33769, -0.55393,  0.11995,  0.09594,  0.11995,  0.09594,  0.18772, -0.20756,  0.95934, -0.5356,  0.79672,  0.27807,  1.00,  1.00,  1.00,  1.00,  1.00
1901, 364,  0.90872,  0.32968, -0.55883,  0.11178,  0.09594,  0.11178,  0.09594,  0.2326, -0.58833,  0.77317, -0.23444,  0.73787,  0.6326,  1.00,  1.00,  1.00,  1.00,  1.00
1902, 365,  0.90935,  0.32177, -0.57031,  0.10539,  0.09594,  0.10539,  0.09594,  0.34147, -0.89134,  0.29495,  0.13612,  0.35829,  0.92338,  1.00,  1.00,  1.00,  1.00,  1.00
1903, 363,  0.93438,  0.33201, -0.55789,  0.11185,  0.07645,  0.11185,  0.07645,  0.59162, -0.47399,  0.65071, -0.15114,  0.7282,  0.66834,  1.00,  1.00,  1.00,  1.00,  1.00
1904, 364,  0.90872,  0.32968, -0.55883,  0.11178,  0.09594,  0.11178,  0.09594,  0.2326, -0.58833,  0.77317, -0.23444,  0.73787,  0.6326,  1.00,  1.00,  1.00,  1.00,  1.00
1905, 363,  0.93438,  0.33201, -0.55789,  0.11185,  0.07645,  0.11185,  0.07645,  0.59162, -0.47399,  0.65071, -0.15114,  0.7282,  0.66834,  1.00,  1.00,  1.00,  1.00,  1.00
1906, 365,  0.90935,  0.32177, -0.57031,  0.10539,  0.09594,  0.10539,  0.09594,  0.34147, -0.89134,  0.29495,  0.13612,  0.35829,  0.92338,  1.00,  1.00,  1.00,  1.00,  1.00
1907, 366,  0.93482,  0.31912, -0.57764,  0.10516,  0.07645,  0.10516,  0.07645,  0.61656, -0.77386,  0.13907,  0.22137,  0.34137,  0.91325,  1.00,  1.00,  1.00,  1.00,  1.00
1908, 367,  0.94074,  0.34172, -0.58536,  0.10516,  0.0528,  0.10516,  0.0528,  0.7317, -0.67136,  0.11103,  0.20991,  0.37883,  0.90117,  1.00,  1.00,  1.00,  1.00,  1.00
1909, 363,  0.93438,  0.33201, -0.55789,  0.11185,  0.07645,  0.11185,  0.07645,  0.59162, -0.47399,  0.65071, -0.15114,  0.7282,  0.66834,  1.00,  1.00,  1.00,  1.00,  1.00
1910, 366,  0.93482,  0.31912, -0.57764,  0.10516,  0.07645,  0.10516,  0.07645,  0.61656, -0.77386,  0.13907,  0.22137,  0.34137,  0.91325,  1.00,  1.00,  1.00,  1.00,  1.00
1911, 363,  0.93438,  0.33201, -0.55789,  0.11185,  0.07645,  0.11185,  0.07645,  0.59162, -0.47399,  0.65071, -0.15114,  0.7282,  0.66834,  1.00,  1.00,  1.00,  1.00,  1.00
1912, 367,  0.94074,  0.34172, -0.58536,  0.10516,  0.0528,  0.10516,  0.0528,  0.7317, -0.67136,  0.11103,  0.20991,  0.37883,  0.90117,  1.00,  1.00,  1.00,  1.00,  1.00
1913, 368,  0.94181,  0.35221, -0.57201,  0.11185,  0.0528,  0.11185,  0.0528,  0.74407, -0.35284,  0.56573, -0.11837,  0.76484,  0.63315,  1.00,  1.00,  1.00,  1.00,  1.00
1914, 359,  0.90504,  0.33769, -0.55393,  0.11995,  0.09594,  0.11995,  0.09594,  0.18772, -0.20756,  0.95934, -0.5356,  0.79672,  0.27807,  1.00,  1.00,  1.00,  1.00,  1.00
1915, 363,  0.93438,  0.33201, -0.55789,  0.11185,  0.07645,  0.11185,  0.07645,  0.59162, -0.47399,  0.65071, -0.15114,  0.7282,  0.66834,  1.00,  1.00,  1.00,  1.00,  1.00
1916, 369,  0.92666,  0.35369, -0.5479,  0.12063,  0.07645,  0.12063,  0.07645,  0.38561,  0.09615,  0.91714, -0.52185,  0.84206,  0.13212,  1.00,  1.00,  1.00,  1.00,  1.00
1917, 368,  0.94181,  0.35221, -0.57201,  0.11185,  0.0528,  0.11185,  0.0528,  0.74407, -0.35284,  0.56573, -0.11837,  0.76484,  0.63315,  1.00,  1.00,  1.00,  1.00,  1.00
1918, 369,  0.92666,  0.35369, -0.5479,  0.12063,  0.07645,  0.12063,  0.07645,  0.38561,  0.09615,  0.91714, -0.52185,  0.84206,  0.13212,  1.00,  1.00,  1.00,  1.00,  1.00
1919, 363,  0.93438,  0.33201, -0.55789,  0.11185,  0.07645,  0.11185,  0.07645,  0.59162, -0.47399,  0.65071, -0.15114,  0.7282,  0.66834,  1.00,  1.00,  1.00,  1.00,  1.00
1920, 369,  0.92666,  0.35369, -0.5479,  0.12063,  0.07645,  0.12063,  0.07645,  0.38561,  0.09615,  0.91714, -0.52185,  0.84206,  0.13212,  1.00,  1.00,  1.00,  1.00,  1.00
1921, 368,  0.94181,  0.35221, -0.57201,  0.11185,  0.0528,  0.11185,  0.0528,  0.74407, -0.35284,  0.56573, -0.11837,  0.76484,  0.63315,  1.00,  1.00,  1.00,  1.00,  1.00
1922, 370,  0.93777,  0.36334, -0.56603,  0.12063,  0.0528,  0.12063,  0.0528,  0.46185,  0.03442,  0.88572, -0.46856,  0.85711,  0.21202,  1.00,  1.00,  1.00,  1.00,  1.00
1923, 371,  0.92628,  0.31641, -0.59536,  0.09809,  0.07645,  0.09809,  0.07645,  0.38921, -0.85881, -0.33191,  0.53358, -0.08221,  0.84093,  1.00,  1.00,  1.00,  1.00,  1.00
1924, 367,  0.94074,  0.34172, -0.58536,  0.10516,  0.0528,  0.10516,  0.0528,  0.7317, -0.67136,  0.11103,  0.20991,  0.37883,  0.90117,  1.00,  1.00,  1.00,  1.00,  1.00
1925, 366,  0.93482,  0.31912, -0.57764,  0.10516,  0.07645,  0.10516,  0.07645,  0.61656, -0.77386,  0.13907,  0.22137,  0.34137,  0.91325,  1.00,  1.00,  1.00,  1.00,  1.00
1926, 367,  0.94074,  0.34172, -0.58536,  0.10516,  0.0528,  0.10516,  0.0528,  0.7317, -0.67136,  0.11103,  0.20991,  0.37883,  0.90117,  1.00,  1.00,  1.00,  1.00,  1.00
1927, 371,  0.92628,  0.31641, -0.59536,  0.09809,  0.07645,  0.09809,  0.07645,  0.38921, -0.85881, -0.33191,  0.53358, -0.08221,  0.84093,  1.00,  1.00,  1.00,  1.00,  1.00
